"Date","Price","Open","High","Low","Change %"
"Dec 05, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Dec 04, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Dec 03, 2002","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Dec 02, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Nov 29, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Nov 28, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Nov 27, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Nov 26, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Nov 25, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Nov 22, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Nov 21, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 20, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 19, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 18, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 15, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 14, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 13, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 12, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 11, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 08, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 07, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 06, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 05, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Nov 04, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Nov 01, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Oct 31, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Oct 30, 2002","8.2771","8.2771","8.2771","8.2771","-0.00%"
"Oct 29, 2002","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Oct 28, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Oct 25, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Oct 24, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Oct 23, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Oct 22, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Oct 21, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Oct 18, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Oct 17, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Oct 16, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Oct 15, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Oct 14, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Oct 11, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Oct 10, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Oct 09, 2002","8.2771","8.2771","8.2771","8.2771","-0.00%"
"Oct 08, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Oct 07, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Oct 04, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Oct 03, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Oct 02, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Oct 01, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Sep 30, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Sep 27, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Sep 26, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Sep 25, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Sep 24, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Sep 23, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Sep 20, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Sep 19, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Sep 18, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Sep 17, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Sep 16, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Sep 13, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Sep 12, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Sep 11, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Sep 10, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Sep 09, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Sep 06, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Sep 05, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Sep 04, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Sep 03, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Sep 02, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Aug 30, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 29, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Aug 28, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 27, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Aug 26, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Aug 23, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Aug 22, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Aug 21, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Aug 20, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 19, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Aug 16, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 15, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 14, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Aug 13, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Aug 12, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 09, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Aug 08, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Aug 07, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Aug 06, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 05, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Aug 02, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 01, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Jul 31, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Jul 30, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Jul 29, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 26, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Jul 25, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jul 24, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Jul 23, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jul 22, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jul 19, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jul 18, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Jul 17, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jul 16, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jul 15, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jul 12, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 11, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jul 10, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Jul 09, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Jul 08, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Jul 05, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Jul 04, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 03, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Jul 02, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Jul 01, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Jun 28, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Jun 27, 2002","8.2771","8.2771","8.2771","8.2771","-0.00%"
"Jun 26, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Jun 25, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Jun 24, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Jun 21, 2002","8.2771","8.2771","8.2771","8.2771","-0.00%"
"Jun 20, 2002","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Jun 19, 2002","8.2774","8.2774","8.2774","8.2774","-0.00%"
"Jun 18, 2002","8.2775","8.2775","8.2775","8.2775","0.00%"
"Jun 17, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Jun 14, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jun 13, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jun 12, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jun 11, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Jun 10, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jun 07, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jun 06, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jun 05, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jun 04, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jun 03, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"May 31, 2002","8.2765","8.2765","8.2765","8.2765","0.00%"
"May 30, 2002","8.2765","8.2765","8.2765","8.2765","0.00%"
"May 29, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"May 28, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"May 27, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"May 24, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"May 23, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"May 22, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"May 21, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"May 20, 2002","8.2769","8.2769","8.2769","8.2769","0.00%"
"May 17, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"May 16, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"May 15, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"May 14, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"May 13, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"May 10, 2002","8.2771","8.2771","8.2771","8.2771","-0.00%"
"May 09, 2002","8.2772","8.2772","8.2772","8.2772","-0.00%"
"May 08, 2002","8.2775","8.2775","8.2775","8.2775","0.00%"
"May 07, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"May 06, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"May 03, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"May 02, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"May 01, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Apr 30, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Apr 29, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Apr 26, 2002","8.2773","8.2773","8.2773","8.2773","-0.00%"
"Apr 25, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Apr 24, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Apr 23, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Apr 22, 2002","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Apr 19, 2002","8.2775","8.2775","8.2775","8.2775","0.00%"
"Apr 18, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Apr 17, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Apr 16, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Apr 15, 2002","8.2771","8.2771","8.2771","8.2771","-0.00%"
"Apr 12, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Apr 11, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Apr 10, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Apr 09, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Apr 08, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Apr 05, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Apr 04, 2002","8.2771","8.2771","8.2771","8.2771","-0.00%"
"Apr 03, 2002","8.2773","8.2773","8.2773","8.2773","0.00%"
"Apr 02, 2002","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Apr 01, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Mar 29, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Mar 28, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Mar 27, 2002","8.2772","8.2772","8.2772","8.2772","0.00%"
"Mar 26, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Mar 25, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Mar 22, 2002","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Mar 21, 2002","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Mar 20, 2002","8.2774","8.2774","8.2774","8.2774","-0.00%"
"Mar 19, 2002","8.2775","8.2775","8.2775","8.2775","0.00%"
"Mar 18, 2002","8.2773","8.2773","8.2773","8.2773","-0.00%"
"Mar 15, 2002","8.2775","8.2775","8.2775","8.2775","0.00%"
"Mar 14, 2002","8.2774","8.2774","8.2774","8.2774","0.00%"
"Mar 13, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Mar 12, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Mar 11, 2002","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Mar 08, 2002","8.2771","8.2771","8.2771","8.2771","0.00%"
"Mar 07, 2002","8.2771","8.2771","8.2771","8.2771","0.01%"
"Mar 06, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Mar 05, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Mar 04, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Mar 01, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Feb 28, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Feb 27, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Feb 26, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Feb 25, 2002","8.2765","8.2765","8.2765","8.2765","0.00%"
"Feb 22, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Feb 21, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Feb 20, 2002","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Feb 19, 2002","8.2770","8.2770","8.2770","8.2770","0.00%"
"Feb 18, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Feb 15, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Feb 14, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Feb 13, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Feb 12, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Feb 11, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Feb 08, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Feb 07, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Feb 06, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Feb 05, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Feb 04, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Feb 01, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Jan 31, 2002","8.2765","8.2765","8.2765","8.2765","0.00%"
"Jan 30, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Jan 29, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Jan 28, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Jan 25, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Jan 24, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Jan 23, 2002","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Jan 22, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jan 21, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jan 18, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jan 17, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jan 16, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jan 15, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jan 14, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jan 11, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jan 10, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Jan 09, 2002","8.2767","8.2767","8.2767","8.2767","0.00%"
"Jan 08, 2002","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Jan 07, 2002","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jan 04, 2002","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jan 03, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Jan 02, 2002","8.2766","8.2766","8.2766","8.2766","0.00%"
"Dec 31, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Dec 28, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Dec 27, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Dec 26, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Dec 25, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Dec 24, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Dec 21, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Dec 20, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Dec 19, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Dec 18, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Dec 17, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Dec 14, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Dec 13, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Dec 12, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Dec 11, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Dec 10, 2001","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Dec 07, 2001","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Dec 06, 2001","8.2773","8.2773","8.2773","8.2773","0.00%"
"Dec 05, 2001","8.2772","8.2772","8.2772","8.2772","0.00%"
"Dec 04, 2001","8.2771","8.2771","8.2771","8.2771","0.00%"
"Dec 03, 2001","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Nov 30, 2001","8.2772","8.2772","8.2772","8.2772","-0.00%"
"Nov 29, 2001","8.2774","8.2774","8.2774","8.2774","0.00%"
"Nov 28, 2001","8.2772","8.2772","8.2772","8.2772","0.00%"
"Nov 27, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 26, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 23, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Nov 22, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Nov 21, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Nov 20, 2001","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Nov 19, 2001","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Nov 16, 2001","8.2771","8.2771","8.2771","8.2771","0.00%"
"Nov 15, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Nov 14, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Nov 13, 2001","8.2765","8.2765","8.2765","8.2765","0.00%"
"Nov 12, 2001","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Nov 09, 2001","8.2766","8.2766","8.2766","8.2766","0.00%"
"Nov 08, 2001","8.2766","8.2766","8.2766","8.2766","0.00%"
"Nov 07, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Nov 06, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Nov 05, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Nov 02, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Nov 01, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Oct 31, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Oct 30, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Oct 29, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Oct 26, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Oct 25, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Oct 24, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Oct 23, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Oct 22, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Oct 19, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Oct 18, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Oct 17, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Oct 16, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Oct 15, 2001","8.2766","8.2766","8.2766","8.2766","0.00%"
"Oct 12, 2001","8.2765","8.2765","8.2765","8.2765","-0.00%"
"Oct 11, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Oct 10, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Oct 09, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Oct 08, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Oct 05, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Oct 04, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Oct 03, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Oct 02, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Oct 01, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Sep 28, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Sep 27, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Sep 26, 2001","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Sep 25, 2001","8.2772","8.2772","8.2772","8.2772","0.00%"
"Sep 24, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Sep 21, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Sep 20, 2001","8.2766","8.2766","8.2766","8.2766","0.00%"
"Sep 19, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Sep 18, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Sep 17, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Sep 14, 2001","8.2766","8.2766","8.2766","8.2766","-0.00%"
"Sep 13, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Sep 12, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Sep 11, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Sep 10, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Sep 07, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Sep 06, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Sep 05, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Sep 04, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Sep 03, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Aug 31, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Aug 30, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Aug 29, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Aug 28, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Aug 27, 2001","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Aug 24, 2001","8.2773","8.2773","8.2773","8.2773","0.01%"
"Aug 23, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Aug 22, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Aug 21, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 20, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 17, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Aug 16, 2001","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Aug 15, 2001","8.2771","8.2771","8.2771","8.2771","-0.00%"
"Aug 14, 2001","8.2773","8.2773","8.2773","8.2773","0.00%"
"Aug 13, 2001","8.2771","8.2771","8.2771","8.2771","0.00%"
"Aug 10, 2001","8.2768","8.2768","8.2768","8.2768","-0.01%"
"Aug 09, 2001","8.2773","8.2773","8.2773","8.2773","0.00%"
"Aug 08, 2001","8.2773","8.2773","8.2773","8.2773","0.00%"
"Aug 07, 2001","8.2772","8.2772","8.2772","8.2772","0.00%"
"Aug 06, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Aug 03, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Aug 02, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Aug 01, 2001","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Jul 31, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jul 30, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 27, 2001","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Jul 26, 2001","8.2771","8.2771","8.2771","8.2771","0.00%"
"Jul 25, 2001","8.2770","8.2770","8.2770","8.2770","-0.00%"
"Jul 24, 2001","8.2773","8.2773","8.2773","8.2773","0.00%"
"Jul 23, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jul 20, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jul 19, 2001","8.2768","8.2768","8.2768","8.2768","-0.00%"
"Jul 18, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jul 17, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jul 16, 2001","8.2767","8.2767","8.2767","8.2767","0.00%"
"Jul 13, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 12, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jul 11, 2001","8.2769","8.2769","8.2769","8.2769","-0.00%"
"Jul 10, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jul 09, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 06, 2001","8.2768","8.2768","8.2768","8.2768","0.00%"
"Jul 05, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 04, 2001","8.2769","8.2769","8.2769","8.2769","0.00%"
"Jul 03, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jul 02, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
"Jun 29, 2001","8.2767","8.2767","8.2767","8.2767","-0.00%"
"Jun 28, 2001","8.2770","8.2770","8.2770","8.2770","0.00%"
